C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_34_894.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_34_894.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_34_894.jpg, 0, 0, 0, 7.882129E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_003.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_003.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_003.jpg, 0, 0, 0, 7.887687E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_112.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_112.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_112.jpg, 0, 0, 0, 7.791486E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_222.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_222.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_222.jpg, 0, 0, 0, 7.808558E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_326.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_326.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_326.jpg, 0, 0, 0, 7.827792E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_435.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_435.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_435.jpg, 0, 0, 0, 7.776912E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_545.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_545.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_545.jpg, 0, 0, 0, 7.848252E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_659.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_659.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_659.jpg, 0, 0, 0, 7.834352E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_767.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_767.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_767.jpg, 0, 0, 0, 7.888934E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_879.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_879.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_879.jpg, -0.0788121, 0, 0, 8.159842E-05
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_35_987.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_35_987.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_35_987.jpg, -0.4035252, 0.3247131, 0, 0.2374178
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_095.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_095.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_095.jpg, -0.7297266, 0.6509145, 0, 0.9334741
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_208.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_208.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_208.jpg, -1, 0.9463359, 0, 1.982545
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_316.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_316.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_316.jpg, -0.6766804, 1, 0, 3.382567
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_428.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_428.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_428.jpg, -0.3795947, 1, 0, 4.562572
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_540.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_540.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_540.jpg, -0.005819861, 1, 0, 5.94973
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_649.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_649.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_649.jpg, 0, 1, 0, 7.094996
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_752.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_752.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_752.jpg, 0, 1, 0, 8.23071
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_861.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_861.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_861.jpg, -0.0422019, 1, 0, 9.578666
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_36_969.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_36_969.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_36_969.jpg, -0.3245874, 1, 0, 10.65402
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_081.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_081.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_081.jpg, -0.3728589, 1, 0, 12.00898
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_181.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_181.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_181.jpg, -0.07258292, 1, 0, 12.86766
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_287.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_287.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_287.jpg, 0, 1, 0, 14.01912
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_399.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_399.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_399.jpg, 0, 1, 0, 15.26823
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_512.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_512.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_512.jpg, -0.297975, 1, 0, 16.39843
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_622.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_622.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_622.jpg, -0.5881761, 1, 0, 17.4862
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_732.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_732.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_732.jpg, -0.3006066, 1, 0, 18.37108
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_844.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_844.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_844.jpg, 0, 1, 0, 19.60068
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_37_952.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_37_952.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_37_952.jpg, 0, 1, 0, 20.70786
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_065.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_065.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_065.jpg, 0, 1, 0, 21.88931
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_171.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_171.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_171.jpg, 0, 1, 0, 22.84395
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_276.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_276.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_276.jpg, -0.3157425, 1, 0, 23.96926
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_383.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_383.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_383.jpg, 0, 1, 0, 24.93581
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_490.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_490.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_490.jpg, 0, 1, 0, 25.88877
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_593.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_593.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_593.jpg, -0.2725749, 1, 0, 26.79969
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_695.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_695.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_695.jpg, -0.46003, 1, 0, 27.7077
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_797.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_797.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_797.jpg, -0.1568952, 1, 0, 28.64748
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_38_904.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_38_904.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_38_904.jpg, -0.4797054, 1, 0, 29.51975
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_008.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_008.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_008.jpg, -0.2055958, 1, 0, 30.19484
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_113.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_113.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_113.jpg, 0, 1, 0, 30.18811
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_219.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_219.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_219.jpg, 0, 1, 0, 30.19027
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_330.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_330.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_330.jpg, 0, 1, 0, 30.19034
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_438.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_438.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_438.jpg, 0.1602795, 1, 0, 30.18172
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_547.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_547.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_547.jpg, 0.306624, 1, 0, 30.17534
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_652.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_652.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_652.jpg, 0, 1, 0, 30.18769
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_759.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_759.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_759.jpg, -0.3183948, 1, 0, 30.16127
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_865.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_865.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_865.jpg, -0.4818662, 1, 0, 30.14522
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_39_979.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_39_979.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_39_979.jpg, -0.1406591, 1, 0, 30.19246
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_084.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_084.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_084.jpg, 0, 1, 0, 30.18877
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_192.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_192.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_192.jpg, -0.1939332, 1, 0, 30.18501
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_298.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_298.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_298.jpg, 0, 1, 0, 30.1897
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_406.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_406.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_406.jpg, 0, 1, 0, 30.1895
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_513.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_513.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_513.jpg, 0, 1, 0, 30.1903
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_622.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_622.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_622.jpg, 0, 1, 0, 30.18921
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_731.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_731.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_731.jpg, 0, 1, 0, 30.19054
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_842.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_842.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_842.jpg, 0, 1, 0, 30.19031
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_40_954.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_40_954.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_40_954.jpg, 0, 1, 0, 30.19032
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_062.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_062.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_062.jpg, 0, 1, 0, 30.19032
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_171.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_171.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_171.jpg, -0.081393, 1, 0, 30.1884
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_282.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_282.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_282.jpg, -0.2913885, 1, 0, 30.17477
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_384.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_384.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_384.jpg, 0, 1, 0, 30.18914
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_498.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_498.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_498.jpg, 0, 1, 0, 30.19059
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_604.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_604.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_604.jpg, 0, 1, 0, 30.19048
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_714.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_714.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_714.jpg, 0, 1, 0, 30.19044
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_827.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_827.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_827.jpg, 0, 1, 0, 30.19043
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_41_940.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_41_940.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_41_940.jpg, -0.3371916, 1, 0, 30.16377
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_052.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_052.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_052.jpg, -0.04307877, 1, 0, 30.19047
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_165.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_165.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_165.jpg, 0, 1, 0, 30.19044
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_277.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_277.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_277.jpg, 0, 1, 0, 30.18829
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_379.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_379.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_379.jpg, 0, 1, 0, 30.1906
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_479.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_479.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_479.jpg, 0, 1, 0, 30.19003
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_590.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_590.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_590.jpg, 0, 1, 0, 30.19029
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_703.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_703.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_703.jpg, -0.0431418, 1, 0, 30.18988
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_818.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_818.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_818.jpg, -0.128757, 1, 0, 30.19013
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_42_920.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_42_920.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_42_920.jpg, 0, 1, 0, 30.18999
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_024.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_024.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_024.jpg, -0.2160123, 1, 0, 30.18219
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_128.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_128.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_128.jpg, 0, 1, 0, 30.1895
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_231.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_231.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_231.jpg, -0.270387, 1, 0, 30.17804
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_338.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_338.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_338.jpg, -0.3390219, 1, 0, 30.18503
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_441.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_441.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_441.jpg, -0.02972161, 1, 0, 30.18913
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_554.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_554.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_554.jpg, 0, 1, 0, 30.18983
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_661.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_661.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_661.jpg, 0, 1, 0, 30.19029
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_765.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_765.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_765.jpg, 0, 1, 0, 30.1903
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_872.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_872.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_872.jpg, 0, 1, 0, 30.19031
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_43_975.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_43_975.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_43_975.jpg, 0, 1, 0, 30.1904
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_44_083.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_44_083.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_44_083.jpg, 0, 1, 0, 30.19033
C:\Users\shant\Downloads\Data\IMG\center_2024_06_11_18_10_44_186.jpg, C:\Users\shant\Downloads\Data\IMG\left_2024_06_11_18_10_44_186.jpg, C:\Users\shant\Downloads\Data\IMG\right_2024_06_11_18_10_44_186.jpg, 0, 1, 0, 30.19034
